,Student Profile id,Algorithm Time Limit,KP Length,LO Length,KP,solution,LP Total Time,LP Score,Algorithm Run Time,Max Time,Max time per session,kp
141,0,3,3,3,,"[80, 68, 29]",2507,55,0.0002262592315673828,8000,2000,"[18, 3, 19]"
142,0,3,12,12,,"[13, 4, 82, 65, 75, 16, 91, 85, 77, 36, 41, 27]",7774,312,3.000044345855713,8000,2000,"[11, 15, 18, 14, 8, 13, 16, 12, 9, 4, 6, 19]"
143,0,3,8,8,,"[80, 3, 85, 76, 32, 58, 75, 29]",6080,217,3.00014066696167,8000,2000,"[18, 15, 12, 9, 5, 10, 8, 19]"
144,0,3,3,3,,"[39, 88, 29]",2107,79,0.0001518726348876953,8000,2000,"[2, 1, 19]"
145,0,3,15,15,,"[82, 13, 93, 86, 3, 65, 41, 39, 36, 57, 54, 14, 75, 51, 26]",7947,384,3.000051498413086,8000,2000,"[18, 11, 16, 12, 15, 14, 6, 2, 4, 10, 7, 13, 8, 17, 19]"
146,0,3,7,7,,"[80, 3, 51, 11, 88, 68, 29]",3939,183,0.4079244136810303,8000,2000,"[18, 15, 17, 11, 1, 3, 19]"
147,0,3,10,10,,"[82, 67, 54, 39, 76, 3, 16, 91, 11, 29]",6757,227,3.07478928565979,8000,2000,"[18, 14, 7, 2, 9, 15, 13, 16, 11, 19]"
148,0,3,3,3,,"[88, 68, 29]",2135,75,0.00024080276489257812,8000,2000,"[1, 3, 19]"
149,0,3,14,14,,"[39, 55, 86, 4, 79, 32, 41, 64, 80, 68, 88, 11, 51, 29]",7921,327,3.0000622272491455,8000,2000,"[2, 7, 12, 15, 9, 5, 6, 14, 18, 3, 1, 11, 17, 19]"
150,1,1,12,12,,"[46, 32, 79, 39, 55, 85, 75, 11, 82, 51, 3, 31]",6327,211,1.0000853538513184,36000,4000,"[6, 5, 9, 2, 7, 12, 8, 11, 18, 17, 15, 19]"
151,1,1,3,3,,"[11, 75, 31]",2154,62,0.0005276203155517578,36000,4000,"[11, 8, 19]"
152,1,1,4,4,,"[11, 3, 51, 31]",2387,90,0.004669904708862305,36000,4000,"[11, 15, 17, 19]"
153,1,1,7,7,,"[42, 65, 82, 51, 11, 75, 31]",5629,152,1.0000321865081787,36000,4000,"[6, 14, 18, 17, 11, 8, 19]"
154,1,1,5,5,,"[11, 3, 51, 75, 31]",2962,117,0.00962376594543457,36000,4000,"[11, 15, 17, 8, 19]"
155,1,1,4,4,,"[11, 51, 82, 31]",2302,71,0.0013077259063720703,36000,4000,"[11, 17, 18, 19]"
156,1,1,11,11,,"[13, 90, 71, 82, 3, 76, 32, 59, 75, 51, 31]",9020,239,1.0000441074371338,36000,4000,"[11, 1, 3, 18, 15, 9, 5, 10, 8, 17, 19]"
157,1,1,9,9,,"[46, 39, 77, 3, 51, 11, 91, 65, 31]",4578,195,1.000058889389038,36000,4000,"[6, 2, 9, 15, 17, 11, 16, 14, 19]"
158,1,1,10,10,,"[82, 13, 93, 86, 76, 32, 42, 65, 75, 31]",9038,198,1.0000529289245605,36000,4000,"[18, 11, 16, 12, 9, 5, 6, 14, 8, 19]"
159,1,1,7,7,,"[42, 65, 91, 11, 89, 68, 31]",6968,173,1.000044345855713,36000,4000,"[6, 14, 16, 11, 1, 3, 19]"
160,1,1,7,7,,"[89, 39, 36, 59, 54, 65, 31]",6854,153,0.5000286102294922,36000,4000,"[1, 2, 4, 10, 7, 14, 19]"
161,1,1,14,14,,"[90, 39, 72, 60, 75, 67, 4, 13, 91, 85, 76, 32, 42, 31]",12328,310,1.0000567436218262,36000,4000,"[1, 2, 4, 10, 8, 14, 15, 11, 16, 12, 9, 5, 6, 19]"
162,1,1,2,2,,"[82, 31]",1737,16,9.441375732421875e-05,36000,4000,"[18, 19]"
163,1,1,9,9,,"[46, 32, 36, 59, 54, 16, 91, 11, 31]",6103,180,1.0000498294830322,36000,4000,"[6, 5, 4, 10, 7, 13, 16, 11, 19]"
164,1,1,10,10,,"[82, 13, 51, 75, 3, 16, 91, 65, 42, 31]",8019,228,1.0000510215759277,36000,4000,"[18, 11, 17, 8, 15, 13, 16, 14, 6, 19]"
165,1,1,4,4,,"[82, 65, 42, 31]",4489,70,0.002242565155029297,36000,4000,"[18, 14, 6, 19]"
